complaint_type,complaint_desc,borough,count
Sewer,Sewer Odor (SA2),MANHATTAN,3
Sewer,Sewer Odor (SA2),QUEENS,12
Sewer,Sewer Odor (SA2),STATEN ISLAND,2
Sewer,Street Flooding (SJ),BRONX,1
Sewer,Street Flooding (SJ),QUEENS,3
Sewer,Street Flooding (SJ),STATEN ISLAND,1
Sidewalk Condition,Blocked - Construction,BRONX,2
Sidewalk Condition,Blocked - Construction,BROOKLYN,12
Sidewalk Condition,Blocked - Construction,MANHATTAN,4
Sidewalk Condition,Blocked - Construction,QUEENS,11
Sidewalk Condition,Blocked - Construction,STATEN ISLAND,1
Sidewalk Condition,Broken Sidewalk,BRONX,20
Sidewalk Condition,Broken Sidewalk,BROOKLYN,275
Sidewalk Condition,Broken Sidewalk,MANHATTAN,21
Sidewalk Condition,Broken Sidewalk,QUEENS,134
Sidewalk Condition,Broken Sidewalk,STATEN ISLAND,129
Sidewalk Condition,Canopy Complaint,MANHATTAN,1
Sidewalk Condition,Canopy Complaint,STATEN ISLAND,1
Sidewalk Condition,Cellar Door Defective,MANHATTAN,1
Sidewalk Condition,Defacement,QUEENS,1
Sidewalk Condition,Defective Hardware,MANHATTAN,1
Sidewalk Condition,Defective Hardware,QUEENS,1
Sidewalk Condition,Dumpster - Construction Waste,BROOKLYN,1
Sidewalk Condition,Newspaper Box Complaint,BROOKLYN,1
Sidewalk Condition,Newspaper Box Complaint,MANHATTAN,1
Sidewalk Condition,Newspaper Box Complaint,QUEENS,1
Sidewalk Condition,Pedestrian Ramp Defective,BROOKLYN,2
Sidewalk Condition,Pedestrian Ramp Defective,QUEENS,1
Sidewalk Condition,Sidewalk Collapsed,BRONX,1
Sidewalk Condition,Sidewalk Collapsed,BROOKLYN,2
Sidewalk Condition,Sidewalk Collapsed,MANHATTAN,1
Sidewalk Condition,Sidewalk Collapsed,QUEENS,5
Sidewalk Condition,Sidewalk Collapsed,STATEN ISLAND,2
Sidewalk Condition,Sidewalk Grating - Defective,BROOKLYN,1
Sidewalk Condition,Sidewalk Grating - Defective,QUEENS,1
Sidewalk Condition,Sidewalk Staircase,BRONX,1
Sidewalk Condition,Sidewalk Staircase,MANHATTAN,1
Sidewalk Condition,Sidewalk Violation,BRONX,23
Sidewalk Condition,Sidewalk Violation,BROOKLYN,25
Sidewalk Condition,Sidewalk Violation,MANHATTAN,3
Sidewalk Condition,Sidewalk Violation,QUEENS,41
Sidewalk Condition,Sidewalk Violation,STATEN ISLAND,7
Smoking,Smoking Violation,BRONX,10
Smoking,Smoking Violation,BROOKLYN,10
Smoking,Smoking Violation,MANHATTAN,6
Smoking,Smoking Violation,QUEENS,4
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,QUEENS,1
Special Natural Area District (SNAD),Illegal Tree Removal/Topo. Change in SNAD,STATEN ISLAND,1
Special Projects Inspection Team (SPIT),Adult Establishment,BROOKLYN,1
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,BRONX,3
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,MANHATTAN,4
Special Projects Inspection Team (SPIT),Advertising Sign/Billboard/Posters/Flexible Fabric - Illegal,QUEENS,1
Special Projects Inspection Team (SPIT),Illegal Conversion Of Manufacturing/Industrial Space,BROOKLYN,3
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,BROOKLYN,8
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,MANHATTAN,6
Special Projects Inspection Team (SPIT),Illegal Hotel Rooms In Residential Building,QUEENS,7
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,BROOKLYN,1
Special Projects Inspection Team (SPIT),Privately Owned Public Space/Non-Compliance,MANHATTAN,2
Special Projects Inspection Team (SPIT),Sign - In Danger Of Falling,BROOKLYN,1
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,BROOKLYN,3
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,MANHATTAN,2
Special Projects Inspection Team (SPIT),Sign/Awning/Marquee - Illegal/No Permit,STATEN ISLAND,1
Standing Water,Building Foundation,BROOKLYN,2
Standing Water,Container - Over 5 Gallons,QUEENS,1
Standing Water,Other - Explain Below,BROOKLYN,10
Standing Water,Other - Explain Below,MANHATTAN,1
Standing Water,Other - Explain Below,STATEN ISLAND,1
Standing Water,Puddle on Sidewalk,BROOKLYN,1
Standing Water,Sewer or Drain,STATEN ISLAND,1
Standing Water,Swimming Pool - Unmaintained,QUEENS,1
Standing Water,Swimming Pool - Unmaintained,STATEN ISLAND,4
Standing Water,Tires,BROOKLYN,2
Standing Water,Tires,QUEENS,1
Standing Water,Tires,STATEN ISLAND,1
Street Condition,Blocked - Construction,BRONX,5
Street Condition,Blocked - Construction,BROOKLYN,20
Street Condition,Blocked - Construction,MANHATTAN,4
Street Condition,Blocked - Construction,QUEENS,7
Street Condition,Blocked - Construction,STATEN ISLAND,9
Street Condition,Cave-in,BRONX,5
Street Condition,Cave-in,BROOKLYN,37
Street Condition,Cave-in,MANHATTAN,6
Street Condition,Cave-in,QUEENS,61
Street Condition,Cave-in,STATEN ISLAND,5
Street Condition,Crash Cushion Defect,MANHATTAN,3
Street Condition,Crash Cushion Defect,STATEN ISLAND,1
Street Condition,Defective Hardware,BRONX,3
Street Condition,Defective Hardware,BROOKLYN,18
Street Condition,Defective Hardware,MANHATTAN,15
Street Condition,Defective Hardware,QUEENS,15
Street Condition,Defective Hardware,STATEN ISLAND,3
Street Condition,Dumpster - Construction Waste,MANHATTAN,1
Street Condition,Dumpster - Construction Waste,STATEN ISLAND,1
Street Condition,Failed Street Repair,BRONX,3
Street Condition,Failed Street Repair,BROOKLYN,14
Street Condition,Failed Street Repair,MANHATTAN,8
Street Condition,Failed Street Repair,QUEENS,25
Street Condition,Failed Street Repair,STATEN ISLAND,6
Street Condition,Guard Rail - Street,QUEENS,1
Street Condition,Line/Marking - After Repaving,BRONX,1
Street Condition,Line/Marking - After Repaving,MANHATTAN,2
Street Condition,Line/Marking - After Repaving,QUEENS,1
Street Condition,Line/Marking - After Repaving,STATEN ISLAND,4
Street Condition,Line/Marking - Faded,BRONX,1
Street Condition,Line/Marking - Faded,BROOKLYN,2
Street Condition,Line/Marking - Faded,MANHATTAN,2
Street Condition,Line/Marking - Faded,QUEENS,6
Street Condition,Line/Marking - Faded,STATEN ISLAND,2
Street Condition,Plate Condition - Anti-Skid,QUEENS,1
Street Condition,Plate Condition - Noisy,BRONX,2
Street Condition,Plate Condition - Noisy,BROOKLYN,5
Street Condition,Plate Condition - Noisy,MANHATTAN,16
Street Condition,Plate Condition - Noisy,QUEENS,2
Street Condition,Plate Condition - Noisy,STATEN ISLAND,2
Street Condition,Plate Condition - Open,BROOKLYN,1
Street Condition,Plate Condition - Shifted,MANHATTAN,1
Street Condition,Plate Condition - Shifted,QUEENS,5
Street Condition,Pothole,BRONX,38
Street Condition,Pothole,BROOKLYN,110
Street Condition,Pothole,MANHATTAN,41
Street Condition,Pothole,QUEENS,109
Street Condition,Pothole,STATEN ISLAND,27
Street Condition,Pothole,Unspecified,1
Street Condition,Rough, Pitted or Cracked Roads,BRONX,7
Street Condition,Rough, Pitted or Cracked Roads,BROOKLYN,21
Street Condition,Rough, Pitted or Cracked Roads,MANHATTAN,6
Street Condition,Rough, Pitted or Cracked Roads,QUEENS,10
Street Condition,Rough, Pitted or Cracked Roads,STATEN ISLAND,6
Street Condition,Unsafe Worksite,MANHATTAN,1
Street Condition,Wear & Tear,MANHATTAN,17
Street Condition,Wear & Tear,STATEN ISLAND,3
Street Light Condition,Bracket Arm Bent,STATEN ISLAND,1
Street Light Condition,Bracket Arm Missing,BROOKLYN,1
Street Light Condition,Bracket Arm Missing,STATEN ISLAND,1
Street Light Condition,Fixture/Luminaire Damaged,BRONX,4
Street Light Condition,Fixture/Luminaire Damaged,BROOKLYN,4
Street Light Condition,Fixture/Luminaire Damaged,QUEENS,4
Street Light Condition,Fixture/Luminaire Door Open,BRONX,19
Street Light Condition,Fixture/Luminaire Door Open,BROOKLYN,3
Street Light Condition,Fixture/Luminaire Door Open,MANHATTAN,11
Street Light Condition,Fixture/Luminaire Door Open,QUEENS,2
Street Light Condition,Fixture/Luminaire Door Open,STATEN ISLAND,3
Street Light Condition,Fixture/Luminaire Door Open,Unspecified,1
Street Light Condition,Fixture/Luminaire Hanging,BRONX,10
Street Light Condition,Fixture/Luminaire Hanging,MANHATTAN,4
Street Light Condition,Fixture/Luminaire Hanging,Unspecified,1
Street Light Condition,Fixture/Luminaire Missing,QUEENS,1
Street Light Condition,Fixture/Luminaire Out Of Position,BRONX,17
Street Light Condition,Fixture/Luminaire Out Of Position,BROOKLYN,6
Street Light Condition,Fixture/Luminaire Out Of Position,MANHATTAN,6
Street Light Condition,Fixture/Luminaire Out Of Position,QUEENS,4
Street Light Condition,Fixture/Luminaire Out Of Position,STATEN ISLAND,3
Street Light Condition,Foreign Attachment On Lamppost,BRONX,1
Street Light Condition,Foreign Attachment On Lamppost,QUEENS,3
Street Light Condition,Lamppost Base Door/Cover Damaged,MANHATTAN,3
Street Light Condition,Lamppost Base Door/Cover Damaged,QUEENS,3
Street Light Condition,Lamppost Base Door/Cover Open,BRONX,7
Street Light Condition,Lamppost Base Door/Cover Open,BROOKLYN,12
Street Light Condition,Lamppost Base Door/Cover Open,MANHATTAN,10
Street Light Condition,Lamppost Base Door/Cover Open,QUEENS,8
Street Light Condition,Lamppost Base Door/Cover Open,STATEN ISLAND,2
Street Light Condition,Lamppost Damaged,BRONX,2
Street Light Condition,Lamppost Damaged,BROOKLYN,1
Street Light Condition,Lamppost Damaged,MANHATTAN,2
Street Light Condition,Lamppost Damaged,QUEENS,1
Street Light Condition,Lamppost Knocked Down,BRONX,4
Street Light Condition,Lamppost Knocked Down,BROOKLYN,2
Street Light Condition,Lamppost Knocked Down,MANHATTAN,1
Street Light Condition,Lamppost Knocked Down,QUEENS,1
Street Light Condition,Lamppost Leaning,BROOKLYN,2
Street Light Condition,Lamppost Leaning,QUEENS,2
Street Light Condition,Lamppost Missing,BROOKLYN,1
Street Light Condition,Lamppost Missing,MANHATTAN,2
Street Light Condition,Lamppost Missing,QUEENS,1
Street Light Condition,Lamppost Wire Exposed,BRONX,4
Street Light Condition,Lamppost Wire Exposed,BROOKLYN,3
Street Light Condition,Lamppost Wire Exposed,MANHATTAN,11
Street Light Condition,Multiple Street Lights Out,BRONX,2
Street Light Condition,Multiple Street Lights Out,BROOKLYN,8
Street Light Condition,Multiple Street Lights Out,MANHATTAN,4
Street Light Condition,Multiple Street Lights Out,QUEENS,4
Street Light Condition,Photocell (PEC) Missing,BRONX,4
Street Light Condition,Photocell (PEC) Missing,QUEENS,8
Street Light Condition,Photocell (PEC) Missing,STATEN ISLAND,3
Street Light Condition,Street Light Cycling,BRONX,9
Street Light Condition,Street Light Cycling,BROOKLYN,1
Street Light Condition,Street Light Cycling,MANHATTAN,7
Street Light Condition,Street Light Cycling,QUEENS,3
Street Light Condition,Street Light Cycling,STATEN ISLAND,2
Street Light Condition,Street Light Dayburning,BRONX,1
Street Light Condition,Street Light Dayburning,BROOKLYN,2
Street Light Condition,Street Light Dayburning,MANHATTAN,1
Street Light Condition,Street Light Dayburning,QUEENS,4
Street Light Condition,Street Light Dayburning,STATEN ISLAND,1
Street Light Condition,Street Light Lamp Dim,BRONX,1
Street Light Condition,Street Light Lamp Dim,BROOKLYN,9
Street Light Condition,Street Light Lamp Dim,QUEENS,2
Street Light Condition,Street Light Lamp Missing,BRONX,1
Street Light Condition,Street Light Lamp Missing,BROOKLYN,1
Street Light Condition,Street Light Lamp Missing,QUEENS,1
Street Light Condition,Street Light Out,BRONX,205
Street Light Condition,Street Light Out,BROOKLYN,165
Street Light Condition,Street Light Out,MANHATTAN,131
Street Light Condition,Street Light Out,QUEENS,181
Street Light Condition,Street Light Out,STATEN ISLAND,55
Street Light Condition,Street Light Out,Unspecified,10
Street Light Condition,Time Clock Maladjusted,MANHATTAN,4
Street Light Condition,Traffic Signal Light,BRONX,1
Street Light Condition,Traffic Signal Light,BROOKLYN,2
Street Light Condition,Traffic Signal Light,MANHATTAN,2
Street Light Condition,Traffic Signal Light,STATEN ISLAND,2
Street Sign - Damaged,Bus Stop,BROOKLYN,1
Street Sign - Damaged,Bus Stop,MANHATTAN,3
Street Sign - Damaged,Bus Stop,QUEENS,2
Street Sign - Damaged,Construction,BROOKLYN,1
Street Sign - Damaged,Construction,MANHATTAN,1
Street Sign - Damaged,Do Not Enter,MANHATTAN,1
Street Sign - Damaged,No Parking, Standing, Stopping,BROOKLYN,7
Street Sign - Damaged,No Parking, Standing, Stopping,MANHATTAN,2
Street Sign - Damaged,No Parking, Standing, Stopping,QUEENS,7
Street Sign - Damaged,No Parking, Standing, Stopping,STATEN ISLAND,2
Street Sign - Damaged,One Way,BROOKLYN,6
Street Sign - Damaged,One Way,QUEENS,3
Street Sign - Damaged,Other/Unknown,BRONX,2
Street Sign - Damaged,Other/Unknown,BROOKLYN,9
Street Sign - Damaged,Other/Unknown,MANHATTAN,3
Street Sign - Damaged,Other/Unknown,QUEENS,8
Street Sign - Damaged,Other/Unknown,STATEN ISLAND,7
Street Sign - Damaged,School Crossing,BROOKLYN,2
Street Sign - Damaged,Speed Limit,BROOKLYN,1
Street Sign - Damaged,Speed Limit,QUEENS,1
Street Sign - Damaged,St Name - Attached to Pole,BRONX,5
Street Sign - Damaged,St Name - Attached to Pole,BROOKLYN,10
Street Sign - Damaged,St Name - Attached to Pole,MANHATTAN,2
Street Sign - Damaged,St Name - Attached to Pole,QUEENS,11
Street Sign - Damaged,St Name - Attached to Pole,STATEN ISLAND,2
Street Sign - Damaged,St Name - Over Intersection,QUEENS,1
Street Sign - Damaged,St Name - Over Intersection,STATEN ISLAND,1
Street Sign - Damaged,Stop,BRONX,2
Street Sign - Damaged,Stop,BROOKLYN,8
Street Sign - Damaged,Stop,QUEENS,5
Street Sign - Damaged,Stop,STATEN ISLAND,1
Street Sign - Damaged,Street Cleaning - ASP,BROOKLYN,4
Street Sign - Damaged,Street Cleaning - ASP,MANHATTAN,1
Street Sign - Damaged,Street Cleaning - ASP,QUEENS,1
Street Sign - Damaged,Yield,BROOKLYN,1
Street Sign - Dangling,Bus Stop,BRONX,2
Street Sign - Dangling,Bus Stop,QUEENS,1
Street Sign - Dangling,Honorary,STATEN ISLAND,1
Street Sign - Dangling,No Parking, Standing, Stopping,BRONX,2
Street Sign - Dangling,No Parking, Standing, Stopping,BROOKLYN,3
Street Sign - Dangling,No Parking, Standing, Stopping,QUEENS,3
Street Sign - Dangling,No Parking, Standing, Stopping,STATEN ISLAND,1
Street Sign - Dangling,One Way,BROOKLYN,7
Street Sign - Dangling,One Way,MANHATTAN,2
Street Sign - Dangling,One Way,QUEENS,2
Street Sign - Dangling,Other/Unknown,BROOKLYN,3
Street Sign - Dangling,Other/Unknown,MANHATTAN,2
Street Sign - Dangling,Other/Unknown,QUEENS,5
Street Sign - Dangling,Other/Unknown,STATEN ISLAND,4
Street Sign - Dangling,School Crossing,BROOKLYN,1
Street Sign - Dangling,Speed Limit,BRONX,1
Street Sign - Dangling,Speed Limit,QUEENS,1
Street Sign - Dangling,St Name - Attached to Pole,BRONX,1
Street Sign - Dangling,St Name - Attached to Pole,BROOKLYN,2
Street Sign - Dangling,St Name - Attached to Pole,MANHATTAN,1
Street Sign - Dangling,St Name - Attached to Pole,QUEENS,3
Street Sign - Dangling,St Name - Over Intersection,BRONX,2
Street Sign - Dangling,Stop,BRONX,5
Street Sign - Dangling,Stop,QUEENS,2
Street Sign - Dangling,Stop,STATEN ISLAND,1
Street Sign - Dangling,Street Cleaning - ASP,BROOKLYN,11
Street Sign - Dangling,Street Cleaning - ASP,QUEENS,1
Street Sign - Missing,Bus Stop,BRONX,1
Street Sign - Missing,Bus Stop,BROOKLYN,3
Street Sign - Missing,Bus Stop,MANHATTAN,1
Street Sign - Missing,Bus Stop,QUEENS,1
Street Sign - Missing,Do Not Enter,MANHATTAN,1
Street Sign - Missing,No Parking, Standing, Stopping,BRONX,2
Street Sign - Missing,No Parking, Standing, Stopping,BROOKLYN,8
Street Sign - Missing,No Parking, Standing, Stopping,MANHATTAN,1
Street Sign - Missing,No Parking, Standing, Stopping,QUEENS,7
Street Sign - Missing,No Parking, Standing, Stopping,STATEN ISLAND,2
Street Sign - Missing,One Way,BROOKLYN,1
Street Sign - Missing,Other/Unknown,BROOKLYN,12
Street Sign - Missing,Other/Unknown,MANHATTAN,2
Street Sign - Missing,Other/Unknown,QUEENS,1
Street Sign - Missing,School Crossing,BROOKLYN,1
Street Sign - Missing,St Name - Attached to Pole,BRONX,7
Street Sign - Missing,St Name - Attached to Pole,BROOKLYN,20
Street Sign - Missing,St Name - Attached to Pole,MANHATTAN,1
Street Sign - Missing,St Name - Attached to Pole,QUEENS,2
Street Sign - Missing,Stop,BROOKLYN,5
Street Sign - Missing,Stop,MANHATTAN,1
Street Sign - Missing,Stop,QUEENS,1
Street Sign - Missing,Stop,STATEN ISLAND,1
Street Sign - Missing,Street Cleaning - ASP,BRONX,1
Street Sign - Missing,Street Cleaning - ASP,BROOKLYN,3
Street Sign - Missing,Street Cleaning - ASP,MANHATTAN,1
Street Sign - Missing,Street Cleaning - ASP,QUEENS,2
Street Sign - Missing,Yield,BROOKLYN,1
Street Sign - Missing,Yield,MANHATTAN,1
Tattooing,Dirty/Inadequate Eqp/Facility,STATEN ISLAND,2
Tattooing,Tattoo Artist Unlicensed,STATEN ISLAND,1
Taxi Complaint,Driver Complaint - Non Passenger,BRONX,3
Taxi Complaint,Driver Complaint - Non Passenger,BROOKLYN,1
Taxi Complaint,Driver Complaint - Non Passenger,MANHATTAN,11
Taxi Complaint,Driver Complaint - Non Passenger,QUEENS,5
Taxi Complaint,Driver Complaint - Non Passenger,STATEN ISLAND,1
Taxi Complaint,Driver Complaint - Non Passenger,Unspecified,1
Taxi Complaint,Driver Complaint - Passenger,BRONX,2
Taxi Complaint,Driver Complaint - Passenger,BROOKLYN,4
Taxi Complaint,Driver Complaint - Passenger,MANHATTAN,18
Taxi Complaint,Driver Complaint - Passenger,QUEENS,9
Taxi Complaint,Driver Complaint - Passenger,STATEN ISLAND,1
Taxi Complaint,Driver Complaint - Passenger,Unspecified,1
Taxi Complaint,Insurance Information Requested,BRONX,1
Taxi Complaint,Insurance Information Requested,Unspecified,1
Taxi Complaint,Vehicle Complaint,MANHATTAN,3
Taxi Complaint,Vehicle Complaint,Unspecified,1
Taxi Report,Driver Report - Non Passenger,MANHATTAN,2
Taxi Report,Driver Report - Passenger,MANHATTAN,3
Taxi Report,Driver Report - Passenger,QUEENS,1
Traffic,Chronic Speeding,BROOKLYN,1
Traffic,Chronic Speeding,MANHATTAN,1
Traffic,Chronic Speeding,QUEENS,2
Traffic,Chronic Stoplight Violation,BROOKLYN,1
Traffic,Chronic Stoplight Violation,QUEENS,1
Traffic,Congestion/Gridlock,BRONX,1
Traffic,Congestion/Gridlock,BROOKLYN,8
Traffic,Congestion/Gridlock,MANHATTAN,8
Traffic,Congestion/Gridlock,QUEENS,2
Traffic,Congestion/Gridlock,STATEN ISLAND,1
Traffic,Congestion/Gridlock,Unspecified,4
Traffic,Drag Racing,BRONX,24
Traffic,Drag Racing,BROOKLYN,11
Traffic,Drag Racing,MANHATTAN,11
Traffic,Drag Racing,QUEENS,28
Traffic,Drag Racing,STATEN ISLAND,11
Traffic,Drag Racing,Unspecified,1
Traffic,Truck Route Violation,BROOKLYN,2
Traffic,Truck Route Violation,MANHATTAN,2
Traffic,Truck Route Violation,STATEN ISLAND,2
Traffic Signal Condition,APS,BROOKLYN,3
Traffic Signal Condition,APS,MANHATTAN,2
Traffic Signal Condition,APS,QUEENS,1
Traffic Signal Condition,Base Door,BRONX,1
Traffic Signal Condition,Base Door,Unspecified,1
Traffic Signal Condition,CMU Communication,QUEENS,10
Traffic Signal Condition,Cable,BRONX,2
Traffic Signal Condition,Cable,BROOKLYN,1
Traffic Signal Condition,Controller,BRONX,33
Traffic Signal Condition,Controller,BROOKLYN,51
Traffic Signal Condition,Controller,MANHATTAN,38
Traffic Signal Condition,Controller,QUEENS,27
Traffic Signal Condition,Controller,STATEN ISLAND,8
Traffic Signal Condition,Controller,Unspecified,3
Traffic Signal Condition,Enclosure Cap,QUEENS,1
Traffic Signal Condition,In Post Base,QUEENS,3
Traffic Signal Condition,Junction Box,STATEN ISLAND,1
Traffic Signal Condition,Junction Box,Unspecified,1
Traffic Signal Condition,LED Lense,BRONX,3
Traffic Signal Condition,LED Lense,BROOKLYN,9
Traffic Signal Condition,LED Lense,MANHATTAN,6
Traffic Signal Condition,LED Lense,QUEENS,1
Traffic Signal Condition,LED Pedestrian Unit,BRONX,4
Traffic Signal Condition,LED Pedestrian Unit,BROOKLYN,9
Traffic Signal Condition,LED Pedestrian Unit,MANHATTAN,5
Traffic Signal Condition,LED Pedestrian Unit,QUEENS,1
Traffic Signal Condition,LED Pedestrian Unit,STATEN ISLAND,2
Traffic Signal Condition,LED Pedestrian Unit,Unspecified,1
Traffic Signal Condition,Mast Arm,QUEENS,1
Traffic Signal Condition,Ped Flasher,BROOKLYN,1
Traffic Signal Condition,Ped Lamp,BROOKLYN,6
Traffic Signal Condition,Ped Lamp,MANHATTAN,4
Traffic Signal Condition,Ped Lamp,QUEENS,1
Traffic Signal Condition,Ped Multiple Lamps,MANHATTAN,4
Traffic Signal Condition,Ped Multiple Lamps,QUEENS,1
Traffic Signal Condition,Pedestrian Sign,STATEN ISLAND,1
Traffic Signal Condition,Pedestrian Signal,BRONX,2
Traffic Signal Condition,Pedestrian Signal,BROOKLYN,22
Traffic Signal Condition,Pedestrian Signal,MANHATTAN,6
Traffic Signal Condition,Pedestrian Signal,QUEENS,9
Traffic Signal Condition,Pedestrian Signal,Unspecified,1
Traffic Signal Condition,Post,BRONX,1
Traffic Signal Condition,Post,BROOKLYN,5
Traffic Signal Condition,Post,MANHATTAN,1
Traffic Signal Condition,Post,QUEENS,4
Traffic Signal Condition,Push Button,BRONX,1
Traffic Signal Condition,Push Button,STATEN ISLAND,1
Traffic Signal Condition,Speed Board Sign,QUEENS,4
Traffic Signal Condition,Street Light Feed,QUEENS,1
Traffic Signal Condition,Support Bracket,BROOKLYN,2
Traffic Signal Condition,Temporary,QUEENS,2
Traffic Signal Condition,Temporary,STATEN ISLAND,2
Traffic Signal Condition,Underground,BRONX,2
Traffic Signal Condition,Underground,BROOKLYN,2
Traffic Signal Condition,Underground,MANHATTAN,2
Traffic Signal Condition,Underground,QUEENS,2
Traffic Signal Condition,Underground,STATEN ISLAND,2
Traffic Signal Condition,Underground,Unspecified,1
Traffic Signal Condition,Veh Sgnl Mult Lamps,BROOKLYN,1
Traffic Signal Condition,Veh Signal Head,BROOKLYN,3
Traffic Signal Condition,Veh Signal Head,MANHATTAN,2
Traffic Signal Condition,Veh Signal Head,QUEENS,5
Traffic Signal Condition,Veh Signal Lamp,BROOKLYN,10
Traffic Signal Condition,Veh Signal Lamp,MANHATTAN,4
Traffic Signal Condition,Veh Signal Lamp,QUEENS,7
Traffic Signal Condition,Veh Signal Lens,QUEENS,1
Traffic Signal Condition,Veh Signal Sec Door,QUEENS,1
Traffic Signal Condition,Veh Signal Visor,BROOKLYN,1
Traffic Signal Condition,Veh Signal Visor,MANHATTAN,1
Traffic Signal Condition,Veh Signal Visor,QUEENS,1
Traffic Signal Condition,Vehicle Signal,QUEENS,1
Traffic Signal Condition,Wireless,BROOKLYN,5
Traffic Signal Condition,Wireless,QUEENS,1
UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,BRONX,42
UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,BROOKLYN,40
UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,MANHATTAN,27
UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,QUEENS,20
UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,STATEN ISLAND,2
UNSANITARY CONDITION,MOLD,BRONX,51
UNSANITARY CONDITION,MOLD,BROOKLYN,45
UNSANITARY CONDITION,MOLD,MANHATTAN,42
UNSANITARY CONDITION,MOLD,QUEENS,29
UNSANITARY CONDITION,MOLD,STATEN ISLAND,8
UNSANITARY CONDITION,PESTS,BRONX,111
UNSANITARY CONDITION,PESTS,BROOKLYN,98
UNSANITARY CONDITION,PESTS,MANHATTAN,70
UNSANITARY CONDITION,PESTS,QUEENS,48
UNSANITARY CONDITION,PESTS,STATEN ISLAND,11
UNSANITARY CONDITION,SEWAGE,BRONX,2
UNSANITARY CONDITION,SEWAGE,BROOKLYN,4
UNSANITARY CONDITION,SEWAGE,QUEENS,3
Unleashed Dog,Unleashed Dog in Public,BROOKLYN,2
Unleashed Dog,Unleashed Dog in Public,MANHATTAN,1
Unleashed Dog,Unleashed Dog in Public,QUEENS,6
Unleashed Dog,Unleashed Dog in Public,STATEN ISLAND,1
Unsanitary Animal Facility,Animal Waste,BROOKLYN,24
Unsanitary Animal Pvt Property,Cat,BRONX,1
Unsanitary Animal Pvt Property,Cat,BROOKLYN,4
Unsanitary Animal Pvt Property,Cat,QUEENS,3
Unsanitary Animal Pvt Property,Cat,STATEN ISLAND,1
Unsanitary Animal Pvt Property,Dog,BRONX,2
Unsanitary Animal Pvt Property,Dog,BROOKLYN,4
Unsanitary Animal Pvt Property,Dog,MANHATTAN,4
Unsanitary Animal Pvt Property,Dog,QUEENS,13
Unsanitary Animal Pvt Property,Dog,STATEN ISLAND,3
Unsanitary Animal Pvt Property,Other Animal,BRONX,1
Unsanitary Animal Pvt Property,Other Animal,BROOKLYN,3
Unsanitary Animal Pvt Property,Other Animal,QUEENS,2
Unsanitary Pigeon Condition,Pigeon Odor,BROOKLYN,1
Unsanitary Pigeon Condition,Pigeon Waste,BRONX,5
Unsanitary Pigeon Condition,Pigeon Waste,BROOKLYN,4
Unsanitary Pigeon Condition,Pigeon Waste,MANHATTAN,3
Unsanitary Pigeon Condition,Pigeon Waste,QUEENS,7
Unsanitary Pigeon Condition,Pigeon Waste,STATEN ISLAND,1
Vacant Lot,8 Request to Clean Vacant Lot,STATEN ISLAND,1
Vending,In Prohibited Area,BROOKLYN,4
Vending,In Prohibited Area,MANHATTAN,33
Vending,In Prohibited Area,QUEENS,14
Vending,In Prohibited Area,STATEN ISLAND,2
Vending,Unlicensed,BRONX,6
Vending,Unlicensed,BROOKLYN,11
Vending,Unlicensed,MANHATTAN,24
Vending,Unlicensed,QUEENS,14
Violation of Park Rules,BBQ Outside Authorized Area,BRONX,10
Violation of Park Rules,BBQ Outside Authorized Area,BROOKLYN,5
Violation of Park Rules,BBQ Outside Authorized Area,MANHATTAN,2
Violation of Park Rules,BBQ Outside Authorized Area,QUEENS,3
Violation of Park Rules,Biking/Rollerblading off Path,BRONX,1
Violation of Park Rules,Biking/Rollerblading off Path,MANHATTAN,1
Violation of Park Rules,Obstructing Public Use,BRONX,9
Violation of Park Rules,Obstructing Public Use,BROOKLYN,5
Violation of Park Rules,Obstructing Public Use,MANHATTAN,17
Violation of Park Rules,Obstructing Public Use,QUEENS,13
Violation of Park Rules,Obstructing Public Use,Unspecified,1
Violation of Park Rules,Removing Flowers/Plants,STATEN ISLAND,1
Violation of Park Rules,Smoking,BRONX,4
Violation of Park Rules,Smoking,MANHATTAN,6
Violation of Park Rules,Smoking,QUEENS,2
Violation of Park Rules,Social Distancing,BRONX,8
Violation of Park Rules,Social Distancing,BROOKLYN,54
Violation of Park Rules,Social Distancing,MANHATTAN,48
Violation of Park Rules,Social Distancing,QUEENS,62
