complaint_type,complaint_desc,borough,count
Street Light Condition,Foreign Attachment On Lamppost,STATEN ISLAND,2
Street Light Condition,Foreign Attachment On Wood Pole,BROOKLYN,4
Street Light Condition,Foreign Attachment On Wood Pole,QUEENS,16
Street Light Condition,Foreign Attachment On Wood Pole,STATEN ISLAND,1
Street Light Condition,Glassware Broken,BRONX,2
Street Light Condition,Glassware Broken,MANHATTAN,5
Street Light Condition,Glassware Broken,QUEENS,9
Street Light Condition,Glassware Hanging,BRONX,5
Street Light Condition,Glassware Hanging,BROOKLYN,1
Street Light Condition,Glassware Hanging,MANHATTAN,3
Street Light Condition,Glassware Hanging,QUEENS,7
Street Light Condition,Glassware Missing,BROOKLYN,3
Street Light Condition,Glassware Missing,MANHATTAN,2
Street Light Condition,Glassware Missing,QUEENS,7
Street Light Condition,In-Line Fuse Missing,BRONX,4
Street Light Condition,In-Line Fuse Missing,BROOKLYN,8
Street Light Condition,In-Line Fuse Missing,MANHATTAN,1
Street Light Condition,Lamppost Base Door/Cover Damaged,BRONX,8
Street Light Condition,Lamppost Base Door/Cover Damaged,BROOKLYN,32
Street Light Condition,Lamppost Base Door/Cover Damaged,MANHATTAN,16
Street Light Condition,Lamppost Base Door/Cover Damaged,QUEENS,24
Street Light Condition,Lamppost Base Door/Cover Damaged,STATEN ISLAND,3
Street Light Condition,Lamppost Base Door/Cover Missing,BRONX,8
Street Light Condition,Lamppost Base Door/Cover Missing,BROOKLYN,18
Street Light Condition,Lamppost Base Door/Cover Missing,MANHATTAN,5
Street Light Condition,Lamppost Base Door/Cover Missing,QUEENS,9
Street Light Condition,Lamppost Base Door/Cover Open,BRONX,182
Street Light Condition,Lamppost Base Door/Cover Open,BROOKLYN,93
Street Light Condition,Lamppost Base Door/Cover Open,MANHATTAN,145
Street Light Condition,Lamppost Base Door/Cover Open,QUEENS,214
Street Light Condition,Lamppost Base Door/Cover Open,STATEN ISLAND,12
Street Light Condition,Lamppost Base Door/Cover Open,Unspecified,2
Street Light Condition,Lamppost Damaged,BRONX,23
Street Light Condition,Lamppost Damaged,BROOKLYN,24
Street Light Condition,Lamppost Damaged,MANHATTAN,104
Street Light Condition,Lamppost Damaged,QUEENS,39
Street Light Condition,Lamppost Damaged,STATEN ISLAND,3
Street Light Condition,Lamppost Damaged,Unspecified,1
Street Light Condition,Lamppost Knocked Down,BRONX,27
Street Light Condition,Lamppost Knocked Down,BROOKLYN,35
Street Light Condition,Lamppost Knocked Down,MANHATTAN,5
Street Light Condition,Lamppost Knocked Down,QUEENS,57
Street Light Condition,Lamppost Knocked Down,STATEN ISLAND,2
Street Light Condition,Lamppost Knocked Down,Unspecified,6
Street Light Condition,Lamppost Leaning,BRONX,12
Street Light Condition,Lamppost Leaning,BROOKLYN,29
Street Light Condition,Lamppost Leaning,MANHATTAN,13
Street Light Condition,Lamppost Leaning,QUEENS,30
Street Light Condition,Lamppost Leaning,STATEN ISLAND,5
Street Light Condition,Lamppost Leaning,Unspecified,2
Street Light Condition,Lamppost Missing,BRONX,7
Street Light Condition,Lamppost Missing,BROOKLYN,23
Street Light Condition,Lamppost Missing,MANHATTAN,15
Street Light Condition,Lamppost Missing,QUEENS,24
Street Light Condition,Lamppost Wire Exposed,BRONX,26
Street Light Condition,Lamppost Wire Exposed,BROOKLYN,24
Street Light Condition,Lamppost Wire Exposed,MANHATTAN,71
Street Light Condition,Lamppost Wire Exposed,QUEENS,28
Street Light Condition,Lamppost Wire Exposed,STATEN ISLAND,1
Street Light Condition,Multiple St Lts Dayburning,BROOKLYN,1
Street Light Condition,Multiple St Lts Dayburning,MANHATTAN,8
Street Light Condition,Multiple St Lts Dayburning,QUEENS,16
Street Light Condition,Multiple Street Lights Out,BRONX,20
Street Light Condition,Multiple Street Lights Out,BROOKLYN,50
Street Light Condition,Multiple Street Lights Out,MANHATTAN,74
Street Light Condition,Multiple Street Lights Out,QUEENS,77
Street Light Condition,Multiple Street Lights Out,STATEN ISLAND,11
Street Light Condition,Multiple Street Lights Out,Unspecified,17
Street Light Condition,New Con Ed Service Request,BRONX,2
Street Light Condition,New Con Ed Service Request,BROOKLYN,14
Street Light Condition,New Con Ed Service Request,STATEN ISLAND,68
Street Light Condition,New Con Ed Service Request,Unspecified,8
Street Light Condition,Photocell (PEC) Missing,BRONX,29
Street Light Condition,Photocell (PEC) Missing,BROOKLYN,81
Street Light Condition,Photocell (PEC) Missing,MANHATTAN,24
Street Light Condition,Photocell (PEC) Missing,QUEENS,51
Street Light Condition,Street Light Cycling,BRONX,150
Street Light Condition,Street Light Cycling,BROOKLYN,78
Street Light Condition,Street Light Cycling,MANHATTAN,141
Street Light Condition,Street Light Cycling,QUEENS,71
Street Light Condition,Street Light Cycling,STATEN ISLAND,25
Street Light Condition,Street Light Cycling,Unspecified,7
Street Light Condition,Street Light Dayburning,BRONX,12
Street Light Condition,Street Light Dayburning,BROOKLYN,43
Street Light Condition,Street Light Dayburning,MANHATTAN,28
Street Light Condition,Street Light Dayburning,QUEENS,51
Street Light Condition,Street Light Dayburning,STATEN ISLAND,13
Street Light Condition,Street Light Lamp Dim,BRONX,10
Street Light Condition,Street Light Lamp Dim,BROOKLYN,92
Street Light Condition,Street Light Lamp Dim,MANHATTAN,2
Street Light Condition,Street Light Lamp Dim,QUEENS,16
Street Light Condition,Street Light Lamp Dim,STATEN ISLAND,1
Street Light Condition,Street Light Lamp Missing,BRONX,8
Street Light Condition,Street Light Lamp Missing,BROOKLYN,24
Street Light Condition,Street Light Lamp Missing,MANHATTAN,19
Street Light Condition,Street Light Lamp Missing,QUEENS,21
Street Light Condition,Street Light Lamp Missing,STATEN ISLAND,8
Street Light Condition,Street Light Lamp Missing,Unspecified,2
Street Light Condition,Street Light Out,BRONX,2828
Street Light Condition,Street Light Out,BROOKLYN,2460
Street Light Condition,Street Light Out,MANHATTAN,1735
Street Light Condition,Street Light Out,QUEENS,2528
Street Light Condition,Street Light Out,STATEN ISLAND,790
Street Light Condition,Street Light Out,Unspecified,97
Street Light Condition,Time Clock Maladjusted,BROOKLYN,1
Street Light Condition,Time Clock Maladjusted,MANHATTAN,20
Street Light Condition,Time Clock Maladjusted,QUEENS,3
Street Light Condition,Traffic Signal Light,BRONX,6
Street Light Condition,Traffic Signal Light,BROOKLYN,13
Street Light Condition,Traffic Signal Light,MANHATTAN,12
Street Light Condition,Traffic Signal Light,QUEENS,17
Street Light Condition,Traffic Signal Light,STATEN ISLAND,1
Street Light Condition,Wood Pole Damaged,BROOKLYN,1
Street Light Condition,Wood Pole Wires Exposed,STATEN ISLAND,1
Street Sign - Damaged,Bus Stop,BRONX,9
Street Sign - Damaged,Bus Stop,BROOKLYN,14
Street Sign - Damaged,Bus Stop,MANHATTAN,23
Street Sign - Damaged,Bus Stop,QUEENS,22
Street Sign - Damaged,Bus Stop,STATEN ISLAND,4
Street Sign - Damaged,Construction,BRONX,3
Street Sign - Damaged,Construction,BROOKLYN,5
Street Sign - Damaged,Construction,MANHATTAN,12
Street Sign - Damaged,Construction,QUEENS,6
Street Sign - Damaged,Construction,STATEN ISLAND,1
Street Sign - Damaged,Do Not Enter,BRONX,1
Street Sign - Damaged,Do Not Enter,BROOKLYN,4
Street Sign - Damaged,Do Not Enter,MANHATTAN,5
Street Sign - Damaged,Do Not Enter,QUEENS,4
Street Sign - Damaged,Honorary,BROOKLYN,1
Street Sign - Damaged,No Parking, Standing, Stopping,BRONX,28
Street Sign - Damaged,No Parking, Standing, Stopping,BROOKLYN,97
Street Sign - Damaged,No Parking, Standing, Stopping,MANHATTAN,66
Street Sign - Damaged,No Parking, Standing, Stopping,QUEENS,56
Street Sign - Damaged,No Parking, Standing, Stopping,STATEN ISLAND,10
Street Sign - Damaged,One Way,BRONX,3
Street Sign - Damaged,One Way,BROOKLYN,24
Street Sign - Damaged,One Way,MANHATTAN,10
Street Sign - Damaged,One Way,QUEENS,27
Street Sign - Damaged,One Way,STATEN ISLAND,4
Street Sign - Damaged,Other/Unknown,BRONX,42
Street Sign - Damaged,Other/Unknown,BROOKLYN,119
Street Sign - Damaged,Other/Unknown,MANHATTAN,63
Street Sign - Damaged,Other/Unknown,QUEENS,122
Street Sign - Damaged,Other/Unknown,STATEN ISLAND,34
Street Sign - Damaged,School Crossing,BRONX,2
Street Sign - Damaged,School Crossing,BROOKLYN,3
Street Sign - Damaged,School Crossing,MANHATTAN,1
Street Sign - Damaged,School Crossing,QUEENS,2
Street Sign - Damaged,School Crossing,STATEN ISLAND,1
Street Sign - Damaged,Speed Limit,BRONX,1
Street Sign - Damaged,Speed Limit,BROOKLYN,4
Street Sign - Damaged,Speed Limit,MANHATTAN,1
Street Sign - Damaged,Speed Limit,QUEENS,2
Street Sign - Damaged,Speed Limit,STATEN ISLAND,1
Street Sign - Damaged,St Name - Attached to Pole,BRONX,28
Street Sign - Damaged,St Name - Attached to Pole,BROOKLYN,24
Street Sign - Damaged,St Name - Attached to Pole,MANHATTAN,4
Street Sign - Damaged,St Name - Attached to Pole,QUEENS,39
Street Sign - Damaged,St Name - Attached to Pole,STATEN ISLAND,15
Street Sign - Damaged,St Name - Over Intersection,MANHATTAN,1
Street Sign - Damaged,Stop,BRONX,9
Street Sign - Damaged,Stop,BROOKLYN,47
Street Sign - Damaged,Stop,MANHATTAN,11
Street Sign - Damaged,Stop,QUEENS,31
Street Sign - Damaged,Stop,STATEN ISLAND,7
Street Sign - Damaged,Street Cleaning - ASP,BRONX,9
Street Sign - Damaged,Street Cleaning - ASP,BROOKLYN,57
Street Sign - Damaged,Street Cleaning - ASP,MANHATTAN,14
Street Sign - Damaged,Street Cleaning - ASP,QUEENS,60
Street Sign - Damaged,Street Cleaning - ASP,STATEN ISLAND,1
Street Sign - Damaged,Yield,BROOKLYN,3
Street Sign - Dangling,Bus Stop,BRONX,6
Street Sign - Dangling,Bus Stop,BROOKLYN,9
Street Sign - Dangling,Bus Stop,MANHATTAN,7
Street Sign - Dangling,Bus Stop,QUEENS,12
Street Sign - Dangling,Bus Stop,STATEN ISLAND,3
Street Sign - Dangling,Construction,BROOKLYN,2
Street Sign - Dangling,Construction,MANHATTAN,1
Street Sign - Dangling,Construction,QUEENS,1
Street Sign - Dangling,Construction,STATEN ISLAND,1
Street Sign - Dangling,Do Not Block the Box,MANHATTAN,1
Street Sign - Dangling,Do Not Enter,BRONX,2
Street Sign - Dangling,Do Not Enter,BROOKLYN,3
Street Sign - Dangling,Do Not Enter,MANHATTAN,3
Street Sign - Dangling,Do Not Enter,QUEENS,5
Street Sign - Dangling,Honorary,QUEENS,1
Street Sign - Dangling,No Parking, Standing, Stopping,BRONX,33
Street Sign - Dangling,No Parking, Standing, Stopping,BROOKLYN,70
Street Sign - Dangling,No Parking, Standing, Stopping,MANHATTAN,56
Street Sign - Dangling,No Parking, Standing, Stopping,QUEENS,83
Street Sign - Dangling,No Parking, Standing, Stopping,STATEN ISLAND,15
Street Sign - Dangling,One Way,BRONX,4
Street Sign - Dangling,One Way,BROOKLYN,18
Street Sign - Dangling,One Way,MANHATTAN,6
Street Sign - Dangling,One Way,QUEENS,23
Street Sign - Dangling,One Way,STATEN ISLAND,10
Street Sign - Dangling,Other/Unknown,BRONX,35
Street Sign - Dangling,Other/Unknown,BROOKLYN,105
Street Sign - Dangling,Other/Unknown,MANHATTAN,74
Street Sign - Dangling,Other/Unknown,QUEENS,103
Street Sign - Dangling,Other/Unknown,STATEN ISLAND,31
Street Sign - Dangling,School Crossing,BROOKLYN,2
Street Sign - Dangling,School Crossing,QUEENS,3
Street Sign - Dangling,School Crossing,STATEN ISLAND,1
Street Sign - Dangling,Speed Limit,BRONX,3
Street Sign - Dangling,Speed Limit,BROOKLYN,8
Street Sign - Dangling,Speed Limit,MANHATTAN,3
Street Sign - Dangling,Speed Limit,QUEENS,7
Street Sign - Dangling,St Name - Attached to Pole,BRONX,16
Street Sign - Dangling,St Name - Attached to Pole,BROOKLYN,17
Street Sign - Dangling,St Name - Attached to Pole,MANHATTAN,2
Street Sign - Dangling,St Name - Attached to Pole,QUEENS,20
Street Sign - Dangling,St Name - Attached to Pole,STATEN ISLAND,17
Street Sign - Dangling,St Name - Over Intersection,BRONX,4
Street Sign - Dangling,St Name - Over Intersection,BROOKLYN,12
Street Sign - Dangling,St Name - Over Intersection,MANHATTAN,10
Street Sign - Dangling,St Name - Over Intersection,QUEENS,30
Street Sign - Dangling,St Name - Over Intersection,STATEN ISLAND,8
Street Sign - Dangling,Stop,BRONX,18
Street Sign - Dangling,Stop,BROOKLYN,19
Street Sign - Dangling,Stop,MANHATTAN,8
Street Sign - Dangling,Stop,QUEENS,58
Street Sign - Dangling,Stop,STATEN ISLAND,13
Street Sign - Dangling,Street Cleaning - ASP,BRONX,10
Street Sign - Dangling,Street Cleaning - ASP,BROOKLYN,32
Street Sign - Dangling,Street Cleaning - ASP,MANHATTAN,3
Street Sign - Dangling,Street Cleaning - ASP,QUEENS,11
Street Sign - Dangling,Street Cleaning - ASP,STATEN ISLAND,1
Street Sign - Dangling,Yield,BROOKLYN,2
Street Sign - Dangling,Yield,MANHATTAN,1
Street Sign - Dangling,Yield,QUEENS,1
Street Sign - Dangling,Yield,STATEN ISLAND,1
Street Sign - Missing,Bus Stop,BRONX,8
Street Sign - Missing,Bus Stop,BROOKLYN,21
Street Sign - Missing,Bus Stop,MANHATTAN,11
Street Sign - Missing,Bus Stop,QUEENS,25
Street Sign - Missing,Construction,BRONX,5
Street Sign - Missing,Construction,BROOKLYN,4
Street Sign - Missing,Construction,MANHATTAN,4
Street Sign - Missing,Construction,QUEENS,5
Street Sign - Missing,Do Not Enter,BRONX,1
Street Sign - Missing,Do Not Enter,BROOKLYN,6
Street Sign - Missing,Do Not Enter,QUEENS,1
Street Sign - Missing,Do Not Enter,STATEN ISLAND,1
Street Sign - Missing,Honorary,BRONX,1
Street Sign - Missing,Honorary,BROOKLYN,1
Street Sign - Missing,Honorary,MANHATTAN,1
Street Sign - Missing,No Idling,MANHATTAN,1
Street Sign - Missing,No Parking, Standing, Stopping,BRONX,36
Street Sign - Missing,No Parking, Standing, Stopping,BROOKLYN,104
Street Sign - Missing,No Parking, Standing, Stopping,MANHATTAN,40
Street Sign - Missing,No Parking, Standing, Stopping,QUEENS,79
Street Sign - Missing,No Parking, Standing, Stopping,STATEN ISLAND,14
Street Sign - Missing,One Way,BRONX,1
Street Sign - Missing,One Way,BROOKLYN,4
Street Sign - Missing,One Way,MANHATTAN,1
Street Sign - Missing,One Way,QUEENS,6
Street Sign - Missing,Other/Unknown,BRONX,26
Street Sign - Missing,Other/Unknown,BROOKLYN,76
Street Sign - Missing,Other/Unknown,MANHATTAN,43
Street Sign - Missing,Other/Unknown,QUEENS,56
Street Sign - Missing,Other/Unknown,STATEN ISLAND,19
Street Sign - Missing,School Crossing,BRONX,2
Street Sign - Missing,School Crossing,MANHATTAN,1
Street Sign - Missing,School Crossing,QUEENS,3
Street Sign - Missing,School Crossing,STATEN ISLAND,1
Street Sign - Missing,Speed Limit,BRONX,3
Street Sign - Missing,Speed Limit,BROOKLYN,5
Street Sign - Missing,Speed Limit,QUEENS,4
Street Sign - Missing,Speed Limit,STATEN ISLAND,2
Street Sign - Missing,St Name - Attached to Pole,BRONX,46
Street Sign - Missing,St Name - Attached to Pole,BROOKLYN,27
Street Sign - Missing,St Name - Attached to Pole,MANHATTAN,9
Street Sign - Missing,St Name - Attached to Pole,QUEENS,29
Street Sign - Missing,St Name - Attached to Pole,STATEN ISLAND,16
Street Sign - Missing,St Name - Over Intersection,BRONX,1
Street Sign - Missing,Stop,BRONX,9
Street Sign - Missing,Stop,BROOKLYN,33
Street Sign - Missing,Stop,MANHATTAN,8
Street Sign - Missing,Stop,QUEENS,47
Street Sign - Missing,Stop,STATEN ISLAND,8
Street Sign - Missing,Street Cleaning - ASP,BRONX,13
Street Sign - Missing,Street Cleaning - ASP,BROOKLYN,54
Street Sign - Missing,Street Cleaning - ASP,MANHATTAN,17
Street Sign - Missing,Street Cleaning - ASP,QUEENS,24
Street Sign - Missing,Yield,BRONX,1
Tanning,Facility General,MANHATTAN,1
Tattooing,Dirty/Inadequate Eqp/Facility,BROOKLYN,2
Tattooing,Dirty/Inadequate Eqp/Facility,QUEENS,2
Tattooing,Minor Received Tattoo,BRONX,3
Tattooing,Minor Received Tattoo,QUEENS,1
Tattooing,Tattoo Artist Unlicensed,BRONX,3
Taxi Complaint,Driver Complaint - Non Passenger,BRONX,15
Taxi Complaint,Driver Complaint - Non Passenger,BROOKLYN,66
Taxi Complaint,Driver Complaint - Non Passenger,MANHATTAN,281
Taxi Complaint,Driver Complaint - Non Passenger,QUEENS,70
Taxi Complaint,Driver Complaint - Non Passenger,STATEN ISLAND,2
Taxi Complaint,Driver Complaint - Non Passenger,Unspecified,15
Taxi Complaint,Driver Complaint - Passenger,BRONX,28
Taxi Complaint,Driver Complaint - Passenger,BROOKLYN,78
Taxi Complaint,Driver Complaint - Passenger,MANHATTAN,688
Taxi Complaint,Driver Complaint - Passenger,QUEENS,390
Taxi Complaint,Driver Complaint - Passenger,STATEN ISLAND,2
Taxi Complaint,Driver Complaint - Passenger,Unspecified,39
Taxi Complaint,Insurance Information Requested,BRONX,5
Taxi Complaint,Insurance Information Requested,BROOKLYN,3
Taxi Complaint,Insurance Information Requested,MANHATTAN,32
Taxi Complaint,Insurance Information Requested,QUEENS,4
Taxi Complaint,Vehicle Complaint,BRONX,1
Taxi Complaint,Vehicle Complaint,BROOKLYN,4
Taxi Complaint,Vehicle Complaint,MANHATTAN,36
Taxi Complaint,Vehicle Complaint,QUEENS,12
Taxi Compliment,Driver Compliment,BROOKLYN,4
Taxi Compliment,Driver Compliment,MANHATTAN,20
Taxi Compliment,Driver Compliment,QUEENS,2
Taxi Compliment,Driver Compliment,STATEN ISLAND,1
Taxi Compliment,Driver Compliment,Unspecified,1
Taxi Report,Driver Report - Non Passenger,BRONX,1
Taxi Report,Driver Report - Non Passenger,BROOKLYN,3
Taxi Report,Driver Report - Non Passenger,MANHATTAN,29
Taxi Report,Driver Report - Non Passenger,QUEENS,11
Taxi Report,Driver Report - Non Passenger,Unspecified,1
Taxi Report,Driver Report - Passenger,BRONX,1
Taxi Report,Driver Report - Passenger,BROOKLYN,6
Taxi Report,Driver Report - Passenger,MANHATTAN,88
Taxi Report,Driver Report - Passenger,QUEENS,53
Taxi Report,Driver Report - Passenger,Unspecified,3
Taxi Report,Vehicle Report,BROOKLYN,2
Taxi Report,Vehicle Report,MANHATTAN,12
Taxi Report,Vehicle Report,QUEENS,5
Traffic,Chronic Speeding,BRONX,4
Traffic,Chronic Speeding,BROOKLYN,18
Traffic,Chronic Speeding,MANHATTAN,5
Traffic,Chronic Speeding,QUEENS,27
Traffic,Chronic Speeding,STATEN ISLAND,2
Traffic,Chronic Stoplight Violation,BRONX,5
Traffic,Chronic Stoplight Violation,BROOKLYN,18
Traffic,Chronic Stoplight Violation,MANHATTAN,19
Traffic,Chronic Stoplight Violation,QUEENS,5
Traffic,Chronic Stoplight Violation,STATEN ISLAND,2
Traffic,Congestion/Gridlock,BRONX,21
Traffic,Congestion/Gridlock,BROOKLYN,63
Traffic,Congestion/Gridlock,MANHATTAN,76
Traffic,Congestion/Gridlock,QUEENS,43
Traffic,Congestion/Gridlock,STATEN ISLAND,13
Traffic,Congestion/Gridlock,Unspecified,17
Traffic,Drag Racing,BRONX,3
Traffic,Drag Racing,BROOKLYN,19
Traffic,Drag Racing,MANHATTAN,9
Traffic,Drag Racing,QUEENS,21
Traffic,Drag Racing,STATEN ISLAND,5
Traffic,Drag Racing,Unspecified,4
Traffic,Truck Route Violation,BRONX,4
Traffic,Truck Route Violation,BROOKLYN,74
Traffic,Truck Route Violation,MANHATTAN,9
Traffic,Truck Route Violation,QUEENS,6
Traffic,Truck Route Violation,STATEN ISLAND,18
Traffic,Truck Route Violation,Unspecified,4
Traffic Signal Condition,APS,BRONX,3
Traffic Signal Condition,APS,BROOKLYN,13
Traffic Signal Condition,APS,MANHATTAN,8
Traffic Signal Condition,APS,QUEENS,4
Traffic Signal Condition,Base Door,BRONX,11
Traffic Signal Condition,Base Door,BROOKLYN,27
Traffic Signal Condition,Base Door,MANHATTAN,25
Traffic Signal Condition,Base Door,QUEENS,96
Traffic Signal Condition,Base Door,STATEN ISLAND,11
Traffic Signal Condition,Base Door,Unspecified,2
Traffic Signal Condition,Blank Out Matrix Sgn,BROOKLYN,2
Traffic Signal Condition,Blank Out Matrix Sgn,MANHATTAN,2
Traffic Signal Condition,Blank Out Matrix Sgn,QUEENS,12
Traffic Signal Condition,Box Cover,QUEENS,1
Traffic Signal Condition,CMU Communication,BRONX,1
Traffic Signal Condition,CMU Communication,MANHATTAN,32
Traffic Signal Condition,CMU Communication,STATEN ISLAND,8
Traffic Signal Condition,Cable,BRONX,10
Traffic Signal Condition,Cable,BROOKLYN,11
Traffic Signal Condition,Cable,MANHATTAN,25
Traffic Signal Condition,Cable,QUEENS,9
Traffic Signal Condition,Cable,STATEN ISLAND,8
Traffic Signal Condition,Cable,Unspecified,1
Traffic Signal Condition,Conduit,BROOKLYN,1
Traffic Signal Condition,Conduit,QUEENS,4
Traffic Signal Condition,Condulet Cover,QUEENS,3
Traffic Signal Condition,Conflict Monitor,STATEN ISLAND,1
Traffic Signal Condition,Controller,BRONX,458
Traffic Signal Condition,Controller,BROOKLYN,1788
Traffic Signal Condition,Controller,MANHATTAN,808
Traffic Signal Condition,Controller,QUEENS,963
Traffic Signal Condition,Controller,STATEN ISLAND,131
Traffic Signal Condition,Controller,Unspecified,35
Traffic Signal Condition,Controller Cabinet,BROOKLYN,1
Traffic Signal Condition,Controller Cabinet,MANHATTAN,1
Traffic Signal Condition,Controller Cabinet,QUEENS,6
Traffic Signal Condition,Controller Flasher,BROOKLYN,3
Traffic Signal Condition,Controller Flasher,MANHATTAN,1
Traffic Signal Condition,Controller Flasher,QUEENS,1
Traffic Signal Condition,Detector Sensor,BROOKLYN,1
Traffic Signal Condition,Detector Sensor,Unspecified,1
Traffic Signal Condition,Door,BROOKLYN,1
Traffic Signal Condition,Door Lock,BROOKLYN,8
Traffic Signal Condition,Door Lock,MANHATTAN,3
Traffic Signal Condition,Door Lock,QUEENS,6
Traffic Signal Condition,Door Lock,STATEN ISLAND,1
Traffic Signal Condition,Enclosure Cap,MANHATTAN,5
Traffic Signal Condition,Enclosure Cap,QUEENS,8
Traffic Signal Condition,Ethernet Cable,BROOKLYN,6
Traffic Signal Condition,Flashing Hazard,BRONX,1
Traffic Signal Condition,Flashing Hazard,BROOKLYN,2
Traffic Signal Condition,Flashing Hazard,QUEENS,5
Traffic Signal Condition,Foundation,MANHATTAN,1
Traffic Signal Condition,Foundation,QUEENS,1
Traffic Signal Condition,Hangers,QUEENS,3
Traffic Signal Condition,Hangers,Unspecified,1
Traffic Signal Condition,In Conduit,MANHATTAN,2
Traffic Signal Condition,In Post Base,MANHATTAN,3
Traffic Signal Condition,In Post Base,QUEENS,9
Traffic Signal Condition,Junction Box,BROOKLYN,3
Traffic Signal Condition,Junction Box,QUEENS,18
Traffic Signal Condition,Junction Box,STATEN ISLAND,4
Traffic Signal Condition,LED Lense,BRONX,46
Traffic Signal Condition,LED Lense,BROOKLYN,185
Traffic Signal Condition,LED Lense,MANHATTAN,57
Traffic Signal Condition,LED Lense,QUEENS,109
Traffic Signal Condition,LED Lense,STATEN ISLAND,18
Traffic Signal Condition,LED Lense,Unspecified,4
Traffic Signal Condition,LED Pedestrian Unit,BRONX,31
Traffic Signal Condition,LED Pedestrian Unit,BROOKLYN,77
Traffic Signal Condition,LED Pedestrian Unit,MANHATTAN,55
Traffic Signal Condition,LED Pedestrian Unit,QUEENS,53
Traffic Signal Condition,LED Pedestrian Unit,STATEN ISLAND,7
Traffic Signal Condition,LED Pedestrian Unit,Unspecified,1
Traffic Signal Condition,Mast Arm,BRONX,1
Traffic Signal Condition,Mast Arm,BROOKLYN,2
Traffic Signal Condition,Mast Arm,MANHATTAN,2
Traffic Signal Condition,Mast Arm,QUEENS,11
Traffic Signal Condition,On Messenger,BRONX,2
Traffic Signal Condition,On Messenger,MANHATTAN,2
Traffic Signal Condition,On Messenger,QUEENS,2
Traffic Signal Condition,On Messenger,STATEN ISLAND,1
Traffic Signal Condition,Ped Flasher,BRONX,2
Traffic Signal Condition,Ped Flasher,BROOKLYN,13
Traffic Signal Condition,Ped Flasher,MANHATTAN,2
Traffic Signal Condition,Ped Flasher,QUEENS,1
Traffic Signal Condition,Ped Flasher,STATEN ISLAND,1
Traffic Signal Condition,Ped Lamp,BRONX,5
Traffic Signal Condition,Ped Lamp,BROOKLYN,58
Traffic Signal Condition,Ped Lamp,MANHATTAN,14
Traffic Signal Condition,Ped Lamp,QUEENS,19
Traffic Signal Condition,Ped Lens,BROOKLYN,5
Traffic Signal Condition,Ped Lens,MANHATTAN,1
Traffic Signal Condition,Ped Multiple Lamps,BRONX,8
Traffic Signal Condition,Ped Multiple Lamps,BROOKLYN,51
Traffic Signal Condition,Ped Multiple Lamps,MANHATTAN,27
Traffic Signal Condition,Ped Multiple Lamps,QUEENS,33
Traffic Signal Condition,Ped Multiple Lamps,STATEN ISLAND,2
Traffic Signal Condition,Ped Multiple Lamps,Unspecified,1
Traffic Signal Condition,Pedestrian Sign,BRONX,1
Traffic Signal Condition,Pedestrian Sign,BROOKLYN,2
Traffic Signal Condition,Pedestrian Sign,QUEENS,3
Traffic Signal Condition,Pedestrian Signal,BRONX,73
Traffic Signal Condition,Pedestrian Signal,BROOKLYN,269
Traffic Signal Condition,Pedestrian Signal,MANHATTAN,122
Traffic Signal Condition,Pedestrian Signal,QUEENS,180
Traffic Signal Condition,Pedestrian Signal,STATEN ISLAND,13
Traffic Signal Condition,Pedestrian Signal,Unspecified,2
Traffic Signal Condition,Post,BRONX,19
Traffic Signal Condition,Post,BROOKLYN,48
Traffic Signal Condition,Post,MANHATTAN,25
Traffic Signal Condition,Post,QUEENS,80
Traffic Signal Condition,Post,STATEN ISLAND,10
Traffic Signal Condition,Post,Unspecified,3
Traffic Signal Condition,Push Button,BRONX,1
Traffic Signal Condition,Push Button,BROOKLYN,6
Traffic Signal Condition,Push Button,MANHATTAN,2
Traffic Signal Condition,Push Button,QUEENS,1
Traffic Signal Condition,Push Button,STATEN ISLAND,2
Traffic Signal Condition,Reflector/Louvre,BROOKLYN,1
Traffic Signal Condition,Reflector/Louvre,QUEENS,2
Traffic Signal Condition,Sign,MANHATTAN,4
Traffic Signal Condition,Sign,STATEN ISLAND,2
Traffic Signal Condition,Sign,Unspecified,1
Traffic Signal Condition,Speed Board Sign,QUEENS,5
Traffic Signal Condition,Street Light Feed,BRONX,4
Traffic Signal Condition,Street Light Feed,MANHATTAN,18
Traffic Signal Condition,Street Light Feed,QUEENS,2
Traffic Signal Condition,Street Light Feed,STATEN ISLAND,1
Traffic Signal Condition,Support Bracket,BRONX,7
Traffic Signal Condition,Support Bracket,BROOKLYN,2
Traffic Signal Condition,Support Bracket,MANHATTAN,15
Traffic Signal Condition,Support Bracket,QUEENS,25
Traffic Signal Condition,Support Bracket,STATEN ISLAND,4
Traffic Signal Condition,Support Bracket,Unspecified,1
Traffic Signal Condition,Sway Bar,QUEENS,2
Traffic Signal Condition,Temporary,BRONX,3
Traffic Signal Condition,Temporary,BROOKLYN,5
Traffic Signal Condition,Temporary,MANHATTAN,6
Traffic Signal Condition,Temporary,QUEENS,13
Traffic Signal Condition,Temporary,STATEN ISLAND,3
Traffic Signal Condition,Tie Rods,BRONX,1
Traffic Signal Condition,Traffic Camera,QUEENS,1
Traffic Signal Condition,Turn Signal,BROOKLYN,2
Traffic Signal Condition,Turn Signal,MANHATTAN,1
Traffic Signal Condition,Turn Signal,QUEENS,1
