complaint_type,complaint_desc,borough,count
Street Light Condition,Street Light Dayburning,Unspecified,4
Street Light Condition,Street Light Lamp Dim,BRONX,10
Street Light Condition,Street Light Lamp Dim,BROOKLYN,260
Street Light Condition,Street Light Lamp Dim,MANHATTAN,6
Street Light Condition,Street Light Lamp Dim,QUEENS,18
Street Light Condition,Street Light Lamp Dim,STATEN ISLAND,6
Street Light Condition,Street Light Lamp Missing,BRONX,20
Street Light Condition,Street Light Lamp Missing,BROOKLYN,38
Street Light Condition,Street Light Lamp Missing,MANHATTAN,10
Street Light Condition,Street Light Lamp Missing,QUEENS,56
Street Light Condition,Street Light Lamp Missing,STATEN ISLAND,10
Street Light Condition,Street Light Out,BRONX,6056
Street Light Condition,Street Light Out,BROOKLYN,5233
Street Light Condition,Street Light Out,MANHATTAN,3531
Street Light Condition,Street Light Out,QUEENS,5999
Street Light Condition,Street Light Out,STATEN ISLAND,1856
Street Light Condition,Street Light Out,Unspecified,223
Street Light Condition,Time Clock Maladjusted,BROOKLYN,1
Street Light Condition,Time Clock Maladjusted,MANHATTAN,129
Street Light Condition,Time Clock Maladjusted,QUEENS,2
Street Light Condition,Time Clock Maladjusted,STATEN ISLAND,1
Street Light Condition,Traffic Signal Light,BRONX,31
Street Light Condition,Traffic Signal Light,BROOKLYN,79
Street Light Condition,Traffic Signal Light,MANHATTAN,24
Street Light Condition,Traffic Signal Light,QUEENS,136
Street Light Condition,Traffic Signal Light,STATEN ISLAND,14
Street Light Condition,Traffic Signal Light,Unspecified,6
Street Light Condition,Wood Pole Damaged,STATEN ISLAND,1
Street Light Condition,Wood Pole Knocked Down,QUEENS,1
Street Light Condition,Wood Pole Knocked Down,STATEN ISLAND,5
Street Light Condition,Wood Pole Knocked Down,Unspecified,2
Street Light Condition,Wood Pole Leaning,BROOKLYN,1
Street Light Condition,Wood Pole Leaning,STATEN ISLAND,2
Street Light Condition,Wood Pole Wires Exposed,STATEN ISLAND,1
Street Light Condition,Wood Pole Wires Exposed,Unspecified,1
Street Sign - Damaged,Bus Stop,BRONX,13
Street Sign - Damaged,Bus Stop,BROOKLYN,27
Street Sign - Damaged,Bus Stop,MANHATTAN,10
Street Sign - Damaged,Bus Stop,QUEENS,26
Street Sign - Damaged,Bus Stop,STATEN ISLAND,6
Street Sign - Damaged,Construction,BRONX,3
Street Sign - Damaged,Construction,BROOKLYN,18
Street Sign - Damaged,Construction,MANHATTAN,11
Street Sign - Damaged,Construction,QUEENS,14
Street Sign - Damaged,Construction,STATEN ISLAND,2
Street Sign - Damaged,Detour,BROOKLYN,1
Street Sign - Damaged,Detour,STATEN ISLAND,1
Street Sign - Damaged,Do Not Block the Box,BROOKLYN,1
Street Sign - Damaged,Do Not Enter,BRONX,6
Street Sign - Damaged,Do Not Enter,BROOKLYN,16
Street Sign - Damaged,Do Not Enter,MANHATTAN,3
Street Sign - Damaged,Do Not Enter,QUEENS,9
Street Sign - Damaged,Do Not Enter,STATEN ISLAND,4
Street Sign - Damaged,Honorary,QUEENS,2
Street Sign - Damaged,No Idling,MANHATTAN,1
Street Sign - Damaged,No Idling,QUEENS,1
Street Sign - Damaged,No Parking, Standing, Stopping,BRONX,59
Street Sign - Damaged,No Parking, Standing, Stopping,BROOKLYN,139
Street Sign - Damaged,No Parking, Standing, Stopping,MANHATTAN,85
Street Sign - Damaged,No Parking, Standing, Stopping,QUEENS,152
Street Sign - Damaged,No Parking, Standing, Stopping,STATEN ISLAND,27
Street Sign - Damaged,No Parking, Standing, Stopping,Unspecified,3
Street Sign - Damaged,One Way,BRONX,7
Street Sign - Damaged,One Way,BROOKLYN,42
Street Sign - Damaged,One Way,MANHATTAN,20
Street Sign - Damaged,One Way,QUEENS,53
Street Sign - Damaged,One Way,STATEN ISLAND,9
Street Sign - Damaged,One Way,Unspecified,2
Street Sign - Damaged,Other/Unknown,BRONX,62
Street Sign - Damaged,Other/Unknown,BROOKLYN,174
Street Sign - Damaged,Other/Unknown,MANHATTAN,107
Street Sign - Damaged,Other/Unknown,QUEENS,202
Street Sign - Damaged,Other/Unknown,STATEN ISLAND,57
Street Sign - Damaged,School Crossing,BRONX,1
Street Sign - Damaged,School Crossing,BROOKLYN,3
Street Sign - Damaged,School Crossing,MANHATTAN,5
Street Sign - Damaged,School Crossing,QUEENS,5
Street Sign - Damaged,Speed Limit,BRONX,2
Street Sign - Damaged,Speed Limit,BROOKLYN,4
Street Sign - Damaged,Speed Limit,MANHATTAN,1
Street Sign - Damaged,Speed Limit,QUEENS,9
Street Sign - Damaged,Speed Limit,STATEN ISLAND,1
Street Sign - Damaged,St Name - Attached to Pole,BRONX,29
Street Sign - Damaged,St Name - Attached to Pole,BROOKLYN,53
Street Sign - Damaged,St Name - Attached to Pole,MANHATTAN,9
Street Sign - Damaged,St Name - Attached to Pole,QUEENS,116
Street Sign - Damaged,St Name - Attached to Pole,STATEN ISLAND,21
Street Sign - Damaged,St Name - Over Intersection,BROOKLYN,2
Street Sign - Damaged,St Name - Over Intersection,MANHATTAN,1
Street Sign - Damaged,St Name - Over Intersection,QUEENS,1
Street Sign - Damaged,St Name - Over Intersection,STATEN ISLAND,1
Street Sign - Damaged,Stop,BRONX,31
Street Sign - Damaged,Stop,BROOKLYN,78
Street Sign - Damaged,Stop,MANHATTAN,19
Street Sign - Damaged,Stop,QUEENS,97
Street Sign - Damaged,Stop,STATEN ISLAND,18
Street Sign - Damaged,Street Cleaning - ASP,BRONX,14
Street Sign - Damaged,Street Cleaning - ASP,BROOKLYN,78
Street Sign - Damaged,Street Cleaning - ASP,MANHATTAN,25
Street Sign - Damaged,Street Cleaning - ASP,QUEENS,101
Street Sign - Damaged,Street Cleaning - ASP,STATEN ISLAND,1
Street Sign - Damaged,Yield,BRONX,2
Street Sign - Damaged,Yield,BROOKLYN,2
Street Sign - Damaged,Yield,MANHATTAN,2
Street Sign - Damaged,Yield,QUEENS,4
Street Sign - Damaged,Yield,STATEN ISLAND,7
Street Sign - Dangling,Bus Stop,BRONX,11
Street Sign - Dangling,Bus Stop,BROOKLYN,16
Street Sign - Dangling,Bus Stop,MANHATTAN,10
Street Sign - Dangling,Bus Stop,QUEENS,26
Street Sign - Dangling,Bus Stop,STATEN ISLAND,1
Street Sign - Dangling,Construction,BRONX,3
Street Sign - Dangling,Construction,BROOKLYN,1
Street Sign - Dangling,Construction,MANHATTAN,2
Street Sign - Dangling,Construction,QUEENS,3
Street Sign - Dangling,Detour,BROOKLYN,1
Street Sign - Dangling,Detour,MANHATTAN,2
Street Sign - Dangling,Detour,QUEENS,2
Street Sign - Dangling,Do Not Enter,BRONX,2
Street Sign - Dangling,Do Not Enter,BROOKLYN,12
Street Sign - Dangling,Do Not Enter,MANHATTAN,5
Street Sign - Dangling,Do Not Enter,QUEENS,6
Street Sign - Dangling,Do Not Enter,STATEN ISLAND,2
Street Sign - Dangling,Honorary,BRONX,1
Street Sign - Dangling,Honorary,BROOKLYN,1
Street Sign - Dangling,Honorary,QUEENS,1
Street Sign - Dangling,No Idling,QUEENS,1
Street Sign - Dangling,No Parking, Standing, Stopping,BRONX,45
Street Sign - Dangling,No Parking, Standing, Stopping,BROOKLYN,80
Street Sign - Dangling,No Parking, Standing, Stopping,MANHATTAN,81
Street Sign - Dangling,No Parking, Standing, Stopping,QUEENS,114
Street Sign - Dangling,No Parking, Standing, Stopping,STATEN ISLAND,16
Street Sign - Dangling,No Parking, Standing, Stopping,Unspecified,7
Street Sign - Dangling,One Way,BRONX,13
Street Sign - Dangling,One Way,BROOKLYN,32
Street Sign - Dangling,One Way,MANHATTAN,13
Street Sign - Dangling,One Way,QUEENS,24
Street Sign - Dangling,One Way,STATEN ISLAND,6
Street Sign - Dangling,Other/Unknown,BRONX,59
Street Sign - Dangling,Other/Unknown,BROOKLYN,111
Street Sign - Dangling,Other/Unknown,MANHATTAN,64
Street Sign - Dangling,Other/Unknown,QUEENS,144
Street Sign - Dangling,Other/Unknown,STATEN ISLAND,48
Street Sign - Dangling,School Crossing,BRONX,6
Street Sign - Dangling,School Crossing,BROOKLYN,5
Street Sign - Dangling,School Crossing,MANHATTAN,2
Street Sign - Dangling,School Crossing,QUEENS,8
Street Sign - Dangling,School Crossing,STATEN ISLAND,1
Street Sign - Dangling,Speed Limit,BRONX,5
Street Sign - Dangling,Speed Limit,BROOKLYN,10
Street Sign - Dangling,Speed Limit,MANHATTAN,5
Street Sign - Dangling,Speed Limit,QUEENS,14
Street Sign - Dangling,Speed Limit,STATEN ISLAND,3
Street Sign - Dangling,St Name - Attached to Pole,BRONX,15
Street Sign - Dangling,St Name - Attached to Pole,BROOKLYN,32
Street Sign - Dangling,St Name - Attached to Pole,MANHATTAN,6
Street Sign - Dangling,St Name - Attached to Pole,QUEENS,57
Street Sign - Dangling,St Name - Attached to Pole,STATEN ISLAND,23
Street Sign - Dangling,St Name - Over Intersection,BRONX,8
Street Sign - Dangling,St Name - Over Intersection,BROOKLYN,26
Street Sign - Dangling,St Name - Over Intersection,MANHATTAN,7
Street Sign - Dangling,St Name - Over Intersection,QUEENS,39
Street Sign - Dangling,St Name - Over Intersection,STATEN ISLAND,7
Street Sign - Dangling,Stop,BRONX,22
Street Sign - Dangling,Stop,BROOKLYN,38
Street Sign - Dangling,Stop,MANHATTAN,12
Street Sign - Dangling,Stop,QUEENS,77
Street Sign - Dangling,Stop,STATEN ISLAND,28
Street Sign - Dangling,Stop,Unspecified,1
Street Sign - Dangling,Street Cleaning - ASP,BRONX,12
Street Sign - Dangling,Street Cleaning - ASP,BROOKLYN,62
Street Sign - Dangling,Street Cleaning - ASP,MANHATTAN,18
Street Sign - Dangling,Street Cleaning - ASP,QUEENS,21
Street Sign - Dangling,Street Cleaning - ASP,STATEN ISLAND,1
Street Sign - Dangling,Street Cleaning - ASP,Unspecified,1
Street Sign - Dangling,Yield,BRONX,1
Street Sign - Dangling,Yield,BROOKLYN,1
Street Sign - Dangling,Yield,MANHATTAN,4
Street Sign - Dangling,Yield,QUEENS,4
Street Sign - Missing,Bus Stop,BRONX,8
Street Sign - Missing,Bus Stop,BROOKLYN,39
Street Sign - Missing,Bus Stop,MANHATTAN,5
Street Sign - Missing,Bus Stop,QUEENS,43
Street Sign - Missing,Bus Stop,STATEN ISLAND,4
Street Sign - Missing,Construction,BRONX,3
Street Sign - Missing,Construction,BROOKLYN,6
Street Sign - Missing,Construction,MANHATTAN,5
Street Sign - Missing,Construction,QUEENS,12
Street Sign - Missing,Construction,STATEN ISLAND,1
Street Sign - Missing,Do Not Block the Box,BROOKLYN,1
Street Sign - Missing,Do Not Enter,BROOKLYN,18
Street Sign - Missing,Do Not Enter,MANHATTAN,5
Street Sign - Missing,Do Not Enter,QUEENS,14
Street Sign - Missing,Do Not Enter,STATEN ISLAND,1
Street Sign - Missing,Honorary,BROOKLYN,1
Street Sign - Missing,Honorary,QUEENS,2
Street Sign - Missing,Honorary,STATEN ISLAND,1
Street Sign - Missing,No Parking, Standing, Stopping,BRONX,50
Street Sign - Missing,No Parking, Standing, Stopping,BROOKLYN,147
Street Sign - Missing,No Parking, Standing, Stopping,MANHATTAN,55
Street Sign - Missing,No Parking, Standing, Stopping,QUEENS,151
Street Sign - Missing,No Parking, Standing, Stopping,STATEN ISLAND,30
Street Sign - Missing,No Parking, Standing, Stopping,Unspecified,4
Street Sign - Missing,One Way,BRONX,5
Street Sign - Missing,One Way,BROOKLYN,5
Street Sign - Missing,One Way,MANHATTAN,2
Street Sign - Missing,One Way,QUEENS,17
Street Sign - Missing,One Way,STATEN ISLAND,6
Street Sign - Missing,One Way,Unspecified,1
Street Sign - Missing,Other/Unknown,BRONX,54
Street Sign - Missing,Other/Unknown,BROOKLYN,126
Street Sign - Missing,Other/Unknown,MANHATTAN,62
Street Sign - Missing,Other/Unknown,QUEENS,116
Street Sign - Missing,Other/Unknown,STATEN ISLAND,26
Street Sign - Missing,School Crossing,BROOKLYN,1
Street Sign - Missing,School Crossing,MANHATTAN,1
Street Sign - Missing,School Crossing,QUEENS,5
Street Sign - Missing,Speed Limit,BRONX,3
Street Sign - Missing,Speed Limit,BROOKLYN,7
Street Sign - Missing,Speed Limit,MANHATTAN,2
Street Sign - Missing,Speed Limit,QUEENS,5
Street Sign - Missing,Speed Limit,STATEN ISLAND,1
Street Sign - Missing,St Name - Attached to Pole,BRONX,240
Street Sign - Missing,St Name - Attached to Pole,BROOKLYN,402
Street Sign - Missing,St Name - Attached to Pole,MANHATTAN,97
Street Sign - Missing,St Name - Attached to Pole,QUEENS,185
Street Sign - Missing,St Name - Attached to Pole,STATEN ISLAND,85
Street Sign - Missing,St Name - Over Intersection,BROOKLYN,1
Street Sign - Missing,St Name - Over Intersection,QUEENS,4
Street Sign - Missing,St Name - Over Intersection,STATEN ISLAND,1
Street Sign - Missing,Stop,BRONX,22
Street Sign - Missing,Stop,BROOKLYN,56
Street Sign - Missing,Stop,MANHATTAN,8
Street Sign - Missing,Stop,QUEENS,85
Street Sign - Missing,Stop,STATEN ISLAND,8
Street Sign - Missing,Stop,Unspecified,1
Street Sign - Missing,Street Cleaning - ASP,BRONX,21
Street Sign - Missing,Street Cleaning - ASP,BROOKLYN,53
Street Sign - Missing,Street Cleaning - ASP,MANHATTAN,12
Street Sign - Missing,Street Cleaning - ASP,QUEENS,28
Street Sign - Missing,Yield,BRONX,1
Street Sign - Missing,Yield,BROOKLYN,2
Street Sign - Missing,Yield,MANHATTAN,1
Street Sign - Missing,Yield,QUEENS,1
Sweeping/Inadequate,3B Sweeping/Inadequate,BROOKLYN,1
Sweeping/Missed,3A Sweeping/Missed,BROOKLYN,1
Tattooing,Dirty/Inadequate Eqp/Facility,BRONX,9
Tattooing,Dirty/Inadequate Eqp/Facility,BROOKLYN,4
Tattooing,Dirty/Inadequate Eqp/Facility,MANHATTAN,4
Tattooing,Dirty/Inadequate Eqp/Facility,QUEENS,6
Tattooing,Dirty/Inadequate Eqp/Facility,STATEN ISLAND,2
Tattooing,Minor Received Tattoo,BROOKLYN,1
Tattooing,Minor Received Tattoo,QUEENS,1
Tattooing,No Consent Form,BRONX,3
Tattooing,No Consent Form,MANHATTAN,1
Tattooing,Tattoo Artist Unlicensed,BRONX,6
Tattooing,Tattoo Artist Unlicensed,BROOKLYN,4
Tattooing,Tattoo Artist Unlicensed,MANHATTAN,2
Tattooing,Tattoo Artist Unlicensed,QUEENS,1
Tattooing,Tattoo Artist Unlicensed,STATEN ISLAND,7
Taxi Complaint,Driver Complaint - Non Passenger,BRONX,27
Taxi Complaint,Driver Complaint - Non Passenger,BROOKLYN,57
Taxi Complaint,Driver Complaint - Non Passenger,MANHATTAN,111
Taxi Complaint,Driver Complaint - Non Passenger,QUEENS,64
Taxi Complaint,Driver Complaint - Non Passenger,STATEN ISLAND,4
Taxi Complaint,Driver Complaint - Non Passenger,Unspecified,25
Taxi Complaint,Driver Complaint - Passenger,BRONX,46
Taxi Complaint,Driver Complaint - Passenger,BROOKLYN,81
Taxi Complaint,Driver Complaint - Passenger,MANHATTAN,345
Taxi Complaint,Driver Complaint - Passenger,QUEENS,143
Taxi Complaint,Driver Complaint - Passenger,STATEN ISLAND,6
Taxi Complaint,Driver Complaint - Passenger,Unspecified,15
Taxi Complaint,Driver Report - Passenger,QUEENS,1
Taxi Complaint,Insurance Information Requested,BRONX,4
Taxi Complaint,Insurance Information Requested,BROOKLYN,3
Taxi Complaint,Insurance Information Requested,MANHATTAN,7
Taxi Complaint,Insurance Information Requested,QUEENS,3
Taxi Complaint,Vehicle Complaint,BRONX,3
Taxi Complaint,Vehicle Complaint,BROOKLYN,5
Taxi Complaint,Vehicle Complaint,MANHATTAN,28
Taxi Complaint,Vehicle Complaint,QUEENS,5
Taxi Complaint,Vehicle Complaint,Unspecified,1
Taxi Compliment,Driver Compliment,BRONX,1
Taxi Compliment,Driver Compliment,BROOKLYN,6
Taxi Compliment,Driver Compliment,MANHATTAN,9
Taxi Compliment,Driver Compliment,QUEENS,3
Taxi Compliment,Driver Compliment,Unspecified,1
Taxi Report,Driver Report - Non Passenger,BRONX,3
Taxi Report,Driver Report - Non Passenger,BROOKLYN,12
Taxi Report,Driver Report - Non Passenger,MANHATTAN,20
Taxi Report,Driver Report - Non Passenger,QUEENS,12
Taxi Report,Driver Report - Passenger,BRONX,4
Taxi Report,Driver Report - Passenger,BROOKLYN,4
Taxi Report,Driver Report - Passenger,MANHATTAN,30
Taxi Report,Driver Report - Passenger,QUEENS,21
Taxi Report,Driver Report - Passenger,Unspecified,3
Taxi Report,Vehicle Report,BRONX,1
Taxi Report,Vehicle Report,BROOKLYN,3
Taxi Report,Vehicle Report,MANHATTAN,6
Taxi Report,Vehicle Report,QUEENS,1
Traffic,Chronic Speeding,BRONX,26
Traffic,Chronic Speeding,BROOKLYN,55
Traffic,Chronic Speeding,MANHATTAN,15
Traffic,Chronic Speeding,QUEENS,66
Traffic,Chronic Speeding,STATEN ISLAND,12
Traffic,Chronic Stoplight Violation,BRONX,6
Traffic,Chronic Stoplight Violation,BROOKLYN,24
Traffic,Chronic Stoplight Violation,MANHATTAN,19
Traffic,Chronic Stoplight Violation,QUEENS,25
Traffic,Chronic Stoplight Violation,STATEN ISLAND,5
Traffic,Congestion/Gridlock,BRONX,39
Traffic,Congestion/Gridlock,BROOKLYN,118
Traffic,Congestion/Gridlock,MANHATTAN,147
Traffic,Congestion/Gridlock,QUEENS,81
Traffic,Congestion/Gridlock,STATEN ISLAND,11
Traffic,Congestion/Gridlock,Unspecified,48
Traffic,Drag Racing,BRONX,165
Traffic,Drag Racing,BROOKLYN,227
Traffic,Drag Racing,MANHATTAN,291
Traffic,Drag Racing,QUEENS,374
Traffic,Drag Racing,STATEN ISLAND,86
Traffic,Drag Racing,Unspecified,81
Traffic,Truck Route Violation,BRONX,22
Traffic,Truck Route Violation,BROOKLYN,147
Traffic,Truck Route Violation,MANHATTAN,27
Traffic,Truck Route Violation,QUEENS,50
Traffic,Truck Route Violation,STATEN ISLAND,22
Traffic,Truck Route Violation,Unspecified,3
Traffic Signal Condition,APS,BRONX,1
Traffic Signal Condition,APS,BROOKLYN,13
Traffic Signal Condition,APS,MANHATTAN,13
Traffic Signal Condition,APS,QUEENS,7
Traffic Signal Condition,Base Door,BRONX,16
Traffic Signal Condition,Base Door,BROOKLYN,45
Traffic Signal Condition,Base Door,MANHATTAN,37
Traffic Signal Condition,Base Door,QUEENS,52
Traffic Signal Condition,Base Door,STATEN ISLAND,8
Traffic Signal Condition,Base Door,Unspecified,1
Traffic Signal Condition,Blank Out Matrix Sgn,MANHATTAN,4
Traffic Signal Condition,Blank Out Matrix Sgn,QUEENS,5
Traffic Signal Condition,CMU Communication,BRONX,8
Traffic Signal Condition,CMU Communication,BROOKLYN,54
Traffic Signal Condition,CMU Communication,MANHATTAN,25
Traffic Signal Condition,CMU Communication,QUEENS,7
Traffic Signal Condition,Cable,BRONX,15
Traffic Signal Condition,Cable,BROOKLYN,23
Traffic Signal Condition,Cable,MANHATTAN,41
Traffic Signal Condition,Cable,QUEENS,20
Traffic Signal Condition,Cable,STATEN ISLAND,4
Traffic Signal Condition,Cable,Unspecified,1
Traffic Signal Condition,Conduit,BRONX,1
Traffic Signal Condition,Conduit,BROOKLYN,3
Traffic Signal Condition,Conduit,QUEENS,8
Traffic Signal Condition,Conduit,STATEN ISLAND,2
Traffic Signal Condition,Condulet Cover,QUEENS,2
Traffic Signal Condition,Conflict Monitor,BROOKLYN,1
Traffic Signal Condition,Controller,BRONX,1633
Traffic Signal Condition,Controller,BROOKLYN,2778
Traffic Signal Condition,Controller,MANHATTAN,1603
Traffic Signal Condition,Controller,QUEENS,2581
Traffic Signal Condition,Controller,STATEN ISLAND,408
Traffic Signal Condition,Controller,Unspecified,164
Traffic Signal Condition,Controller Cabinet,BROOKLYN,3
Traffic Signal Condition,Controller Cabinet,MANHATTAN,3
Traffic Signal Condition,Controller Cabinet,QUEENS,9
Traffic Signal Condition,Controller Flasher,BROOKLYN,1
Traffic Signal Condition,Controller Flasher,QUEENS,4
Traffic Signal Condition,Dead End Signal,MANHATTAN,1
Traffic Signal Condition,Dead End Signal,QUEENS,5
Traffic Signal Condition,Detector Sensor,BROOKLYN,1
Traffic Signal Condition,Detector Sensor,QUEENS,3
Traffic Signal Condition,Door,BROOKLYN,3
Traffic Signal Condition,Door,QUEENS,9
Traffic Signal Condition,Door,STATEN ISLAND,1
Traffic Signal Condition,Door Lock,BRONX,1
Traffic Signal Condition,Door Lock,BROOKLYN,3
Traffic Signal Condition,Door Lock,MANHATTAN,3
Traffic Signal Condition,Enclosure Cap,QUEENS,6
Traffic Signal Condition,Flashing Hazard,BRONX,1
Traffic Signal Condition,Flashing Hazard,QUEENS,4
Traffic Signal Condition,Flashing Hazard,Unspecified,1
Traffic Signal Condition,Foundation,BROOKLYN,2
Traffic Signal Condition,Foundation,QUEENS,2
Traffic Signal Condition,Hangers,QUEENS,1
Traffic Signal Condition,In Post Base,BRONX,1
Traffic Signal Condition,In Post Base,MANHATTAN,3
Traffic Signal Condition,In Post Base,QUEENS,24
Traffic Signal Condition,Junction Box,BROOKLYN,6
Traffic Signal Condition,Junction Box,QUEENS,11
Traffic Signal Condition,Junction Box,STATEN ISLAND,4
Traffic Signal Condition,LED Lense,BRONX,99
Traffic Signal Condition,LED Lense,BROOKLYN,239
Traffic Signal Condition,LED Lense,MANHATTAN,123
Traffic Signal Condition,LED Lense,QUEENS,184
Traffic Signal Condition,LED Lense,STATEN ISLAND,21
Traffic Signal Condition,LED Lense,Unspecified,7
Traffic Signal Condition,LED Pedestrian Unit,BRONX,53
Traffic Signal Condition,LED Pedestrian Unit,BROOKLYN,92
Traffic Signal Condition,LED Pedestrian Unit,MANHATTAN,117
Traffic Signal Condition,LED Pedestrian Unit,QUEENS,98
Traffic Signal Condition,LED Pedestrian Unit,STATEN ISLAND,6
Traffic Signal Condition,LED Pedestrian Unit,Unspecified,1
Traffic Signal Condition,Lane Station,BRONX,1
Traffic Signal Condition,Mast Arm,BRONX,3
Traffic Signal Condition,Mast Arm,BROOKLYN,7
Traffic Signal Condition,Mast Arm,MANHATTAN,13
Traffic Signal Condition,Mast Arm,QUEENS,25
Traffic Signal Condition,Mast Arm,STATEN ISLAND,2
Traffic Signal Condition,Mast Arm,Unspecified,3
Traffic Signal Condition,On Messenger,BROOKLYN,2
Traffic Signal Condition,On Messenger,MANHATTAN,1
Traffic Signal Condition,On Messenger,QUEENS,9
Traffic Signal Condition,On Messenger,STATEN ISLAND,1
Traffic Signal Condition,On Structure,BRONX,1
Traffic Signal Condition,On Structure,BROOKLYN,2
Traffic Signal Condition,Ped Flasher,BRONX,3
Traffic Signal Condition,Ped Flasher,BROOKLYN,9
Traffic Signal Condition,Ped Flasher,MANHATTAN,2
Traffic Signal Condition,Ped Flasher,QUEENS,8
Traffic Signal Condition,Ped Lamp,BRONX,19
Traffic Signal Condition,Ped Lamp,BROOKLYN,118
Traffic Signal Condition,Ped Lamp,MANHATTAN,51
Traffic Signal Condition,Ped Lamp,QUEENS,29
Traffic Signal Condition,Ped Lamp,STATEN ISLAND,7
Traffic Signal Condition,Ped Lamp,Unspecified,1
Traffic Signal Condition,Ped Lens,BROOKLYN,1
Traffic Signal Condition,Ped Lens,MANHATTAN,1
Traffic Signal Condition,Ped Lens,STATEN ISLAND,1
Traffic Signal Condition,Ped Multiple Lamps,BRONX,31
Traffic Signal Condition,Ped Multiple Lamps,BROOKLYN,88
Traffic Signal Condition,Ped Multiple Lamps,MANHATTAN,29
Traffic Signal Condition,Ped Multiple Lamps,QUEENS,72
Traffic Signal Condition,Ped Multiple Lamps,STATEN ISLAND,3
Traffic Signal Condition,Ped Multiple Lamps,Unspecified,1
Traffic Signal Condition,Pedestrian Signal,BRONX,117
Traffic Signal Condition,Pedestrian Signal,BROOKLYN,456
Traffic Signal Condition,Pedestrian Signal,MANHATTAN,211
Traffic Signal Condition,Pedestrian Signal,QUEENS,229
Traffic Signal Condition,Pedestrian Signal,STATEN ISLAND,39
Traffic Signal Condition,Pedestrian Signal,Unspecified,5
Traffic Signal Condition,Post,BRONX,40
Traffic Signal Condition,Post,BROOKLYN,73
Traffic Signal Condition,Post,MANHATTAN,25
Traffic Signal Condition,Post,QUEENS,84
Traffic Signal Condition,Post,STATEN ISLAND,14
Traffic Signal Condition,Post,Unspecified,3
Traffic Signal Condition,Push Button,BRONX,2
Traffic Signal Condition,Push Button,BROOKLYN,3
Traffic Signal Condition,Push Button,MANHATTAN,1
Traffic Signal Condition,Push Button,QUEENS,5
Traffic Signal Condition,Reflector/Louvre,QUEENS,4
Traffic Signal Condition,Sidewalk Pull Box Co,BRONX,1
Traffic Signal Condition,Sign,BRONX,1
Traffic Signal Condition,Sign,MANHATTAN,1
Traffic Signal Condition,Sign,STATEN ISLAND,2
Traffic Signal Condition,Sign,Unspecified,2
Traffic Signal Condition,Speed Board Sign,QUEENS,3
Traffic Signal Condition,Street Light Feed,BRONX,6
Traffic Signal Condition,Street Light Feed,BROOKLYN,7
Traffic Signal Condition,Street Light Feed,MANHATTAN,19
Traffic Signal Condition,Street Light Feed,QUEENS,3
Traffic Signal Condition,Support Bracket,BRONX,9
Traffic Signal Condition,Support Bracket,BROOKLYN,9
Traffic Signal Condition,Support Bracket,MANHATTAN,39
Traffic Signal Condition,Support Bracket,QUEENS,23
Traffic Signal Condition,Support Bracket,STATEN ISLAND,1
Traffic Signal Condition,Sway Bar,QUEENS,7
Traffic Signal Condition,Telco Connection Blk,BRONX,1
Traffic Signal Condition,Telco Connection Blk,MANHATTAN,1
Traffic Signal Condition,Temporary,BRONX,1
Traffic Signal Condition,Temporary,BROOKLYN,12
Traffic Signal Condition,Temporary,MANHATTAN,14
Traffic Signal Condition,Temporary,QUEENS,13
Traffic Signal Condition,Temporary,STATEN ISLAND,18
Traffic Signal Condition,Temporary,Unspecified,6
Traffic Signal Condition,Tie Rods,QUEENS,1
Traffic Signal Condition,Time Switch,QUEENS,2
Traffic Signal Condition,Traffic Camera,BRONX,3
Traffic Signal Condition,Traffic Camera,BROOKLYN,2
Traffic Signal Condition,Traffic Camera,QUEENS,1
Traffic Signal Condition,Turn Signal,BRONX,1
Traffic Signal Condition,Turn Signal,BROOKLYN,1
Traffic Signal Condition,Turn Signal,QUEENS,2
Traffic Signal Condition,Underground,BRONX,25
Traffic Signal Condition,Underground,BROOKLYN,56
Traffic Signal Condition,Underground,MANHATTAN,25
Traffic Signal Condition,Underground,QUEENS,127
Traffic Signal Condition,Underground,STATEN ISLAND,13
Traffic Signal Condition,Underground,Unspecified,5
Traffic Signal Condition,Veh Sgnl Mult Lamps,BRONX,24
Traffic Signal Condition,Veh Sgnl Mult Lamps,BROOKLYN,89
Traffic Signal Condition,Veh Sgnl Mult Lamps,MANHATTAN,17
Traffic Signal Condition,Veh Sgnl Mult Lamps,QUEENS,69
Traffic Signal Condition,Veh Sgnl Mult Lamps,STATEN ISLAND,8
Traffic Signal Condition,Veh Sgnl Mult Lamps,Unspecified,3
Traffic Signal Condition,Veh Signal Head,BRONX,55
Traffic Signal Condition,Veh Signal Head,BROOKLYN,217
Traffic Signal Condition,Veh Signal Head,MANHATTAN,106
Traffic Signal Condition,Veh Signal Head,QUEENS,271
Traffic Signal Condition,Veh Signal Head,STATEN ISLAND,33
Traffic Signal Condition,Veh Signal Head,Unspecified,6
Traffic Signal Condition,Veh Signal Lamp,BRONX,104
Traffic Signal Condition,Veh Signal Lamp,BROOKLYN,355
Traffic Signal Condition,Veh Signal Lamp,MANHATTAN,128
Traffic Signal Condition,Veh Signal Lamp,QUEENS,256
Traffic Signal Condition,Veh Signal Lamp,STATEN ISLAND,43
Traffic Signal Condition,Veh Signal Lamp,Unspecified,11
